name;origin;destination;length;oneway;harassmentRisk;geometry;weights;edges;node
Calle 44;(-75.6068848, 6.2516285);(-75.6062787, 6.2511748);84.202;True;0.9275086492430402;LINESTRING (-75.6068848 6.2516285, -75.60670279999999 6.2514616, -75.6064867 6.2512942, -75.6062787 6.2511748);0.9275086492430402;[['-75.6068848, 6.2516285'],[-75.6062787, 6.2511748]];['-75.6068848, 6.2516285']
Calle 38;(-75.6102269, 6.2489312);(-75.610644, 6.2491635);52.847;False;0.9335744296733984;LINESTRING (-75.6102269 6.2489312, -75.61064399999999 6.2491635);0.9335744296733984;[['-75.6102269, 6.2489312'],[-75.610644, 6.2491635]];['-75.6102269, 6.2489312']
Carrera 89;(-75.6102269, 6.2489312);(-75.6096985, 6.2493656);75.792;False;0.9271417013525564;LINESTRING (-75.6102269 6.2489312, -75.60969849999999 6.2493656);0.9271417013525564;[['-75.6102269, 6.2489312'],[-75.6096985, 6.2493656]];['-75.6102269, 6.2489312']
Carrera 89;(-75.6102269, 6.2489312);(-75.6107047, 6.2483619);82.441;False;0.9271417013525564;LINESTRING (-75.6102269 6.2489312, -75.6107047 6.2483619);0.9271417013525564;[['-75.6102269, 6.2489312'],[-75.6107047, 6.2483619]];['-75.6102269, 6.2489312']
Calle 38;(-75.6102269, 6.2489312);(-75.6092131, 6.2481377);144.385;False;0.9271417013525564;LINESTRING (-75.6102269 6.2489312, -75.6101511 6.2488966, -75.60990169999999 6.2487486, -75.6095115 6.2484905, -75.60921310000001 6.2481377);0.9271417013525562;[['-75.6102269, 6.2489312'],[-75.6092131, 6.2481377]];['-75.6102269, 6.2489312']
Carrera 89;(-75.6107047, 6.2483619);(-75.6110432, 6.2479916);55.636;False;0.9271417013525564;LINESTRING (-75.6107047 6.2483619, -75.6110432 6.2479916);0.9271417013525564;[['-75.6107047, 6.2483619'],[-75.6110432, 6.2479916]];['-75.6107047, 6.2483619']
Carrera 89;(-75.6107047, 6.2483619);(-75.6102269, 6.2489312);82.441;False;0.9271417013525564;LINESTRING (-75.6107047 6.2483619, -75.6102269 6.2489312);0.9271417013525564;[['-75.6107047, 6.2483619'],[-75.6102269, 6.2489312]];['-75.6107047, 6.2483619']
Calle 37A;(-75.6107047, 6.2483619);(-75.6099065, 6.2475759);124.749;False;0.9271417013525564;LINESTRING (-75.6107047 6.2483619, -75.6103013 6.2480287, -75.6101029 6.2478314, -75.60990649999999 6.2475759);0.9271417013525564;[['-75.6107047, 6.2483619'],[-75.6099065, 6.2475759]];['-75.6107047, 6.2483619']
Calle 37;(-75.6110432, 6.2479916);(-75.6103924, 6.247197);113.936;False;0.9271417013525564;LINESTRING (-75.6110432 6.2479916, -75.61039239999999 6.247197);0.9271417013525564;[['-75.6110432, 6.2479916'],[-75.6103924, 6.247197]];['-75.6110432, 6.2479916']
Calle 37;(-75.6110432, 6.2479916);(-75.6114101, 6.2482774);51.523;False;0.9335744296733984;LINESTRING (-75.6110432 6.2479916, -75.6114101 6.2482774);0.9335744296733984;[['-75.6110432, 6.2479916'],[-75.6114101, 6.2482774]];['-75.6110432, 6.2479916']
Carrera 89;(-75.6110432, 6.2479916);(-75.6115499, 6.2474144);85.183;False;0.9271417013525564;LINESTRING (-75.6110432 6.2479916, -75.6115499 6.2474144);0.9271417013525564;[['-75.6110432, 6.2479916'],[-75.6115499, 6.2474144]];['-75.6110432, 6.2479916']
Carrera 89;(-75.6110432, 6.2479916);(-75.6107047, 6.2483619);55.636;False;0.9271417013525564;LINESTRING (-75.6110432 6.2479916, -75.6107047 6.2483619);0.9271417013525564;[['-75.6110432, 6.2479916'],[-75.6107047, 6.2483619]];['-75.6110432, 6.2479916']
Calle 36;(-75.6115499, 6.2474144);(-75.6108655, 6.2468073);101.391;False;0.9271417013525564;LINESTRING (-75.6115499 6.2474144, -75.6108655 6.2468073);0.9271417013525564;[['-75.6115499, 6.2474144'],[-75.6108655, 6.2468073]];['-75.6115499, 6.2474144']
Calle 36;(-75.6115499, 6.2474144);(-75.612259, 6.2480301);104.07;False;0.9335744296733984;LINESTRING (-75.6115499 6.2474144, -75.61225899999999 6.2480301);0.9335744296733985;[['-75.6115499, 6.2474144'],[-75.612259, 6.2480301]];['-75.6115499, 6.2474144']
Carrera 89;(-75.6115499, 6.2474144);(-75.6118747, 6.2470474);54.353;False;0.9335744296733984;LINESTRING (-75.6115499 6.2474144, -75.6118747 6.2470474);0.9335744296733983;[['-75.6115499, 6.2474144'],[-75.6118747, 6.2470474]];['-75.6115499, 6.2474144']
Carrera 89;(-75.6115499, 6.2474144);(-75.6110432, 6.2479916);85.183;False;0.9271417013525564;LINESTRING (-75.6115499 6.2474144, -75.6110432 6.2479916);0.9271417013525564;[['-75.6115499, 6.2474144'],[-75.6110432, 6.2479916]];['-75.6115499, 6.2474144']
Carrera 91A;(-75.6118588, 6.2498823);(-75.6108667, 6.2507382);145.201;False;0.9400071579942402;LINESTRING (-75.61185879999999 6.2498823, -75.6108667 6.2507382);0.9400071579942402;[['-75.6118588, 6.2498823'],[-75.6108667, 6.2507382]];['-75.6118588, 6.2498823']
Carrera 91A;(-75.6118588, 6.2498823);(-75.6124767, 6.2492189);100.53;False;0.9400071579942402;LINESTRING (-75.61185879999999 6.2498823, -75.6124767 6.2492189);0.9400071579942402;[['-75.6118588, 6.2498823'],[-75.6124767, 6.2492189]];['-75.6118588, 6.2498823']
Calle 38;(-75.6118588, 6.2498823);(-75.611456, 6.2496477);51.602;False;0.9400071579942402;LINESTRING (-75.61185879999999 6.2498823, -75.611456 6.2496477);0.9400071579942402;[['-75.6118588, 6.2498823'],[-75.611456, 6.2496477]];['-75.6118588, 6.2498823']
Calle 38;(-75.6118588, 6.2498823);(-75.6122785, 6.2501446);54.798;False;0.9400071579942402;LINESTRING (-75.61185879999999 6.2498823, -75.6122785 6.2501446);0.9400071579942402;[['-75.6118588, 6.2498823'],[-75.6122785, 6.2501446]];['-75.6118588, 6.2498823']
Calle 38;(-75.6110575, 6.2494063);(-75.610644, 6.2491635);53.084;False;0.9400071579942402;LINESTRING (-75.6110575 6.2494063, -75.61064399999999 6.2491635);0.9400071579942402;[['-75.6110575, 6.2494063'],[-75.610644, 6.2491635]];['-75.6110575, 6.2494063']
Calle 38;(-75.6110575, 6.2494063);(-75.6114298, 6.2496311);48.149;False;0.9400071579942402;LINESTRING (-75.6110575 6.2494063, -75.6114298 6.2496311);0.9400071579942401;[['-75.6110575, 6.2494063'],[-75.6114298, 6.2496311]];['-75.6110575, 6.2494063']
Carrera 90;(-75.6110575, 6.2494063);(-75.6117624, 6.2485881);119.784;False;0.9400071579942402;LINESTRING (-75.6110575 6.2494063, -75.6117624 6.2485881);0.9400071579942402;[['-75.6110575, 6.2494063'],[-75.6117624, 6.2485881]];['-75.6110575, 6.2494063']
Carrera 90;(-75.6110575, 6.2494063);(-75.6102162, 6.2500334);116.251;False;0.9400071579942402;LINESTRING (-75.6110575 6.2494063, -75.61093169999999 6.2495085, -75.6102162 6.2500334);0.9400071579942402;[['-75.6110575, 6.2494063'],[-75.6102162, 6.2500334]];['-75.6110575, 6.2494063']
Calle 38;(-75.610644, 6.2491635);(-75.6102269, 6.2489312);52.847;False;0.9335744296733984;LINESTRING (-75.61064399999999 6.2491635, -75.6102269 6.2489312);0.9335744296733984;[['-75.610644, 6.2491635'],[-75.6102269, 6.2489312]];['-75.610644, 6.2491635']
Calle 38;(-75.610644, 6.2491635);(-75.6110575, 6.2494063);53.084;False;0.9400071579942402;LINESTRING (-75.61064399999999 6.2491635, -75.6110575 6.2494063);0.9400071579942402;[['-75.610644, 6.2491635'],[-75.6110575, 6.2494063]];['-75.610644, 6.2491635']
Carrera 89A;(-75.610644, 6.2491635);(-75.6114101, 6.2482774);129.919;False;0.9400071579942402;LINESTRING (-75.61064399999999 6.2491635, -75.6114101 6.2482774);0.9400071579942402;[['-75.610644, 6.2491635'],[-75.6114101, 6.2482774]];['-75.610644, 6.2491635']
Calle 38;(-75.6132932, 6.2508309);(-75.6136867, 6.2510929);52.35;False;0.9400071579942402;LINESTRING (-75.6132932 6.2508309, -75.6136867 6.2510929);0.9400071579942402;[['-75.6132932, 6.2508309'],[-75.6136867, 6.2510929]];['-75.6132932, 6.2508309']
Calle 38;(-75.6132932, 6.2508309);(-75.6122785, 6.2501446);138.226;True;0.9400071579942402;LINESTRING (-75.6132932 6.2508309, -75.6132274 6.2507126, -75.61238899999999 6.2501679, -75.6122785 6.2501446);0.9400071579942402;[['-75.6132932, 6.2508309'],[-75.6122785, 6.2501446]];['-75.6132932, 6.2508309']
Carrera 93B;(-75.6132932, 6.2508309);(-75.6129229, 6.2514443);79.549;False;0.9400071579942402;LINESTRING (-75.6132932 6.2508309, -75.6130919 6.2511711, -75.6129229 6.2514443);0.9400071579942402;[['-75.6132932, 6.2508309'],[-75.6129229, 6.2514443]];['-75.6132932, 6.2508309']
Calle 38;(-75.6136867, 6.2510929);(-75.6139488, 6.2512868);36.113;False;0.9400071579942402;LINESTRING (-75.6136867 6.2510929, -75.6139488 6.2512868);0.9400071579942402;[['-75.6136867, 6.2510929'],[-75.6139488, 6.2512868]];['-75.6136867, 6.2510929']
Calle 38;(-75.6136867, 6.2510929);(-75.6132932, 6.2508309);52.35;False;0.9400071579942402;LINESTRING (-75.6136867 6.2510929, -75.6132932 6.2508309);0.9400071579942402;[['-75.6136867, 6.2510929'],[-75.6132932, 6.2508309]];['-75.6136867, 6.2510929']
Carrera 94;(-75.6136867, 6.2510929);(-75.6121509, 6.2529333);274.088;False;0.9400071579942402;LINESTRING (-75.6136867 6.2510929, -75.6135637 6.2513181, -75.6135111 6.2514098, -75.6134674 6.2515084, -75.61338670000001 6.251663, -75.61331920000001 6.251817, -75.6132313 6.251991, -75.61316979999999 6.2521019, -75.6131305 6.2521693, -75.61308940000001 6.2522348, -75.61301640000001 6.2523116, -75.6128934 6.2524428, -75.6127578 6.2525784, -75.61255180000001 6.2527149, -75.6122417 6.2528808, -75.6121509 6.2529333);0.9400071579942401;[['-75.6136867, 6.2510929'],[-75.6121509, 6.2529333]];['-75.6136867, 6.2510929']
Calle 38;(-75.6139488, 6.2512868);(-75.6140275, 6.2513261);9.735;True;0.9400071579942402;LINESTRING (-75.6139488 6.2512868, -75.61402750000001 6.2513261);0.9400071579942402;[['-75.6139488, 6.2512868'],[-75.6140275, 6.2513261]];['-75.6139488, 6.2512868']
Calle 38;(-75.6139488, 6.2512868);(-75.6136867, 6.2510929);36.113;False;0.9400071579942402;LINESTRING (-75.6139488 6.2512868, -75.6136867 6.2510929);0.9400071579942402;[['-75.6139488, 6.2512868'],[-75.6136867, 6.2510929]];['-75.6139488, 6.2512868']
Calle 37;(-75.6142901, 6.250579);(-75.6137846, 6.2502589);66.249;False;0.9400071579942402;LINESTRING (-75.61429010000001 6.250579, -75.6137846 6.2502589);0.9400071579942402;[['-75.6142901, 6.250579'],[-75.6137846, 6.2502589]];['-75.6142901, 6.250579']
Carrera 94;(-75.6142901, 6.250579);(-75.6149257, 6.2500052);94.904;False;0.9400071579942402;LINESTRING (-75.61429010000001 6.250579, -75.6149257 6.2500052);0.9400071579942402;[['-75.6142901, 6.250579'],[-75.6149257, 6.2500052]];['-75.6142901, 6.250579']
['Carrera 94', 'Calle 35'];(-75.6142901, 6.250579);(-75.6142376, 6.251289);84.816;False;0.9400071579942402;LINESTRING (-75.61429010000001 6.250579, -75.6142322 6.2506563, -75.614182 6.2507524, -75.6141597 6.2508256, -75.61415289999999 6.2508931, -75.6141449 6.2509749, -75.6141446 6.2510399, -75.614155 6.2510843, -75.61416939999999 6.2511311, -75.6141879 6.2511829, -75.6142088 6.2512319, -75.6142376 6.251289);0.9400071579942401;[['-75.6142901, 6.250579'],[-75.6142376, 6.251289]];['-75.6142901, 6.250579']
Calle 36;(-75.6149257, 6.2500052);(-75.6144264, 6.2496748);66.3;False;0.9400071579942402;LINESTRING (-75.6149257 6.2500052, -75.6144264 6.2496748);0.9400071579942402;[['-75.6149257, 6.2500052'],[-75.6144264, 6.2496748]];['-75.6149257, 6.2500052']
Carrera 94;(-75.6149257, 6.2500052);(-75.6153458, 6.2495949);65.098;False;0.9400071579942402;LINESTRING (-75.6149257 6.2500052, -75.6153458 6.2495949);0.9400071579942402;[['-75.6149257, 6.2500052'],[-75.6153458, 6.2495949]];['-75.6149257, 6.2500052']
Carrera 94;(-75.6149257, 6.2500052);(-75.6142901, 6.250579);94.904;False;0.9400071579942402;LINESTRING (-75.6149257 6.2500052, -75.61429010000001 6.250579);0.9400071579942402;[['-75.6149257, 6.2500052'],[-75.6142901, 6.250579]];['-75.6149257, 6.2500052']
Calle 37;(-75.6149257, 6.2500052);(-75.6155592, 6.250433);186.93100000000004;False;0.9400071579942402;LINESTRING (-75.6149257 6.2500052, -75.6149415 6.2500093, -75.6149583 6.2500205, -75.6149672 6.250029, -75.6149772 6.2500463, -75.6149795 6.2500618, -75.61498349999999 6.2501019, -75.61498090000001 6.2501526, -75.61496699999999 6.2502118, -75.61493419999999 6.2502951, -75.6148859 6.2503572, -75.61483560000001 6.2504164, -75.6147733 6.2505063, -75.61475040000001 6.2505383, -75.6147203 6.2505823, -75.61471539999999 6.2506073, -75.61471760000001 6.2506337, -75.6147277 6.2506617, -75.61474149999999 6.250684, -75.61476519999999 6.2507017, -75.6147879 6.2507191, -75.614812 6.2507284, -75.61484369999999 6.2507313, -75.61489330000001 6.2507236, -75.61499449999999 6.2506966, -75.6151976 6.2506071, -75.6154652 6.2504694, -75.61555920000001 6.250433);0.9400071579942402;[['-75.6149257, 6.2500052'],[-75.6155592, 6.250433]];['-75.6149257, 6.2500052']
Calle 35B;(-75.6158736, 6.2491216);(-75.6154797, 6.2487196);62.4;False;0.9400071579942402;LINESTRING (-75.6158736 6.2491216, -75.61547969999999 6.2487196);0.9400071579942402;[['-75.6158736, 6.2491216'],[-75.6154797, 6.2487196]];['-75.6158736, 6.2491216']
Carrera 94;(-75.6158736, 6.2491216);(-75.6153458, 6.2495949);78.571;False;0.9400071579942402;LINESTRING (-75.6158736 6.2491216, -75.6153458 6.2495949);0.9400071579942402;[['-75.6158736, 6.2491216'],[-75.6153458, 6.2495949]];['-75.6158736, 6.2491216']
['Calle 35C', 'Carrera 96'];(-75.6158736, 6.2491216);(-75.6159466, 6.2494024);33.468;False;0.9400071579942402;LINESTRING (-75.6158736 6.2491216, -75.6159273 6.2491926, -75.61593139999999 6.2492101, -75.6159397 6.2492352, -75.6159423 6.2492626, -75.6159461 6.2492859, -75.6159435 6.2493533, -75.6159466 6.2494024);0.9400071579942402;[['-75.6158736, 6.2491216'],[-75.6159466, 6.2494024]];['-75.6158736, 6.2491216']
['Carrera 94', 'Calle 35'];(-75.6158736, 6.2491216);(-75.6161939, 6.2479668);140.316;False;0.9400071579942402;LINESTRING (-75.6158736 6.2491216, -75.6159753 6.2490216, -75.6160457 6.2489115, -75.6161168 6.2487851, -75.6161829 6.2486563, -75.61620619999999 6.2485844, -75.61622509999999 6.248481, -75.61623899999999 6.2483363, -75.6162411 6.2482284, -75.6162221 6.2480986, -75.6161939 6.2479668);0.9400071579942402;[['-75.6158736, 6.2491216'],[-75.6161939, 6.2479668]];['-75.6158736, 6.2491216']
['Carrera 96', 'Calle 35B'];(-75.6161939, 6.2479668);(-75.6165889, 6.2491296);152.088;False;0.9400071579942402;LINESTRING (-75.6161939 6.2479668, -75.6162717 6.2480257, -75.61629739999999 6.2480527, -75.6163202 6.2480873, -75.61633500000001 6.248118, -75.6163538 6.2481567, -75.6163725 6.2482207, -75.6163834 6.2482955, -75.6163947 6.2484411, -75.6163947 6.2486062, -75.6163866 6.2488717, -75.61638790000001 6.2489934, -75.6163938 6.2490253, -75.6164077 6.2490603, -75.61642620000001 6.2490846, -75.61645110000001 6.2491067, -75.6164785 6.2491192, -75.61650659999999 6.2491259, -75.6165889 6.2491296);0.9400071579942402;[['-75.6161939, 6.2479668'],[-75.6165889, 6.2491296]];['-75.6161939, 6.2479668']
['Carrera 94', 'Calle 35'];(-75.6161939, 6.2479668);(-75.6158736, 6.2491216);140.31600000000003;False;0.9400071579942402;LINESTRING (-75.6161939 6.2479668, -75.6162221 6.2480986, -75.6162411 6.2482284, -75.61623899999999 6.2483363, -75.61622509999999 6.248481, -75.61620619999999 6.2485844, -75.6161829 6.2486563, -75.6161168 6.2487851, -75.6160457 6.2489115, -75.6159753 6.2490216, -75.6158736 6.2491216);0.9400071579942402;[['-75.6161939, 6.2479668'],[-75.6158736, 6.2491216]];['-75.6161939, 6.2479668']
Calle 35;(-75.6161939, 6.2479668);(-75.6159437, 6.2476313);46.604;False;0.9400071579942402;LINESTRING (-75.6161939 6.2479668, -75.6161614 6.247903, -75.616058 6.2477634, -75.6159437 6.2476313);0.9400071579942402;[['-75.6161939, 6.2479668'],[-75.6159437, 6.2476313]];['-75.6161939, 6.2479668']
Carrera 93;(-75.6159437, 6.2476313);(-75.615152, 6.2483344);117.347;False;0.9400071579942402;LINESTRING (-75.6159437 6.2476313, -75.61515199999999 6.2483344);0.9400071579942402;[['-75.6159437, 6.2476313'],[-75.615152, 6.2483344]];['-75.6159437, 6.2476313']
Calle 35;(-75.6159437, 6.2476313);(-75.6155728, 6.2472187);61.53;False;0.9400071579942402;LINESTRING (-75.6159437 6.2476313, -75.6157372 6.2473982, -75.6155728 6.2472187);0.9400071579942402;[['-75.6159437, 6.2476313'],[-75.6155728, 6.2472187]];['-75.6159437, 6.2476313']
Calle 35;(-75.6159437, 6.2476313);(-75.6161939, 6.2479668);46.604;False;0.9400071579942402;LINESTRING (-75.6159437 6.2476313, -75.616058 6.2477634, -75.6161614 6.247903, -75.6161939 6.2479668);0.9400071579942402;[['-75.6159437, 6.2476313'],[-75.6161939, 6.2479668]];['-75.6159437, 6.2476313']
Calle 38;(-75.6145742, 6.2516417);(-75.6147364, 6.2517373);20.843;False;0.9400071579942402;LINESTRING (-75.61457420000001 6.2516417, -75.6147364 6.2517373);0.9400071579942402;[['-75.6145742, 6.2516417'],[-75.6147364, 6.2517373]];['-75.6145742, 6.2516417']
Calle 38;(-75.6145742, 6.2516417);(-75.6142794, 6.2513273);47.8;True;0.9400071579942402;LINESTRING (-75.61457420000001 6.2516417, -75.6144074 6.2514699, -75.6142794 6.2513273);0.9400071579942402;[['-75.6145742, 6.2516417'],[-75.6142794, 6.2513273]];['-75.6145742, 6.2516417']
Calle 38;(-75.6147364, 6.2517373);(-75.6145742, 6.2516417);20.843;False;0.9400071579942402;LINESTRING (-75.6147364 6.2517373, -75.61457420000001 6.2516417);0.9400071579942402;[['-75.6147364, 6.2517373'],[-75.6145742, 6.2516417]];['-75.6147364, 6.2517373']
['Calle 37A', 'Carrera 95'];(-75.6147364, 6.2517373);(-75.615692, 6.2508147);147.40300000000002;False;0.9400071579942402;LINESTRING (-75.6147364 6.2517373, -75.6155169 6.2509537, -75.615585 6.2508949, -75.6156429 6.2508496, -75.615692 6.2508147);0.9400071579942403;[['-75.6147364, 6.2517373'],[-75.615692, 6.2508147]];['-75.6147364, 6.2517373']
Calle 38;(-75.6147364, 6.2517373);(-75.6156945, 6.2526754);149.64;False;0.9400071579942402;LINESTRING (-75.6147364 6.2517373, -75.61510389999999 6.2520151, -75.6153442 6.2522369, -75.6155073 6.2524161, -75.615663 6.2526328, -75.615679 6.252655, -75.6156945 6.2526754);0.9400071579942401;[['-75.6147364, 6.2517373'],[-75.6156945, 6.2526754]];['-75.6147364, 6.2517373']
1744;(-75.615976, 6.2529292);(-75.6159962, 6.2524258);56.02;False;0.9400071579942402;LINESTRING (-75.615976 6.2529292, -75.6159962 6.2524258);0.9400071579942401;[['-75.615976, 6.2529292'],[-75.6159962, 6.2524258]];['-75.615976, 6.2529292']
Calle 38;(-75.615976, 6.2529292);(-75.6162359, 6.2530026);29.955;False;0.9400071579942402;LINESTRING (-75.615976 6.2529292, -75.616114 6.252979, -75.61623590000001 6.2530026);0.9400071579942402;[['-75.615976, 6.2529292'],[-75.6162359, 6.2530026]];['-75.615976, 6.2529292']
Calle 38;(-75.615976, 6.2529292);(-75.6157243, 6.2527149);36.633;False;0.9400071579942402;LINESTRING (-75.615976 6.2529292, -75.61581630000001 6.2527915, -75.6157243 6.2527149);0.9400071579942402;[['-75.615976, 6.2529292'],[-75.6157243, 6.2527149]];['-75.615976, 6.2529292']
1747;(-75.615976, 6.2529292);(-75.615795, 6.2535415);131.961;False;0.9400071579942402;LINESTRING (-75.615976 6.2529292, -75.6154536 6.2533927, -75.61542660000001 6.2534364, -75.61543159999999 6.2535019, -75.6154885 6.2535415, -75.61579500000001 6.2535415);0.9400071579942402;[['-75.615976, 6.2529292'],[-75.615795, 6.2535415]];['-75.615976, 6.2529292']
Carrera 89A;(-75.6127447, 6.2471884);(-75.6131263, 6.2468494);56.569;False;0.9400071579942402;LINESTRING (-75.61274469999999 6.2471884, -75.6131263 6.2468494);0.9400071579942402;[['-75.6127447, 6.2471884'],[-75.6131263, 6.2468494]];['-75.6127447, 6.2471884']
Carrera 89A;(-75.6127447, 6.2471884);(-75.6123967, 6.2474949);51.392;False;0.9400071579942402;LINESTRING (-75.61274469999999 6.2471884, -75.61239670000001 6.2474949);0.9400071579942403;[['-75.6127447, 6.2471884'],[-75.6123967, 6.2474949]];['-75.6127447, 6.2471884']
Calle 35CC;(-75.6127447, 6.2471884);(-75.6121564, 6.2466868);85.671;False;0.9335744296733984;LINESTRING (-75.61274469999999 6.2471884, -75.6121564 6.2466868);0.9335744296733985;[['-75.6127447, 6.2471884'],[-75.6121564, 6.2466868]];['-75.6127447, 6.2471884']
Calle 35C;(-75.6131263, 6.2468494);(-75.6134294, 6.2472052);51.843;False;0.9400071579942402;LINESTRING (-75.6131263 6.2468494, -75.6134294 6.2472052);0.9400071579942401;[['-75.6131263, 6.2468494'],[-75.6134294, 6.2472052]];['-75.6131263, 6.2468494']
Calle 35C;(-75.6131263, 6.2468494);(-75.6123801, 6.2462819);103.852;False;0.9335744296733984;LINESTRING (-75.6131263 6.2468494, -75.6123801 6.2462819);0.9335744296733984;[['-75.6131263, 6.2468494'],[-75.6123801, 6.2462819]];['-75.6131263, 6.2468494']
Carrera 89A;(-75.6131263, 6.2468494);(-75.6139331, 6.246131);119.726;False;0.9400071579942402;LINESTRING (-75.6131263 6.2468494, -75.6139331 6.246131);0.9400071579942401;[['-75.6131263, 6.2468494'],[-75.6139331, 6.246131]];['-75.6131263, 6.2468494']
Carrera 89A;(-75.6131263, 6.2468494);(-75.6127447, 6.2471884);56.569;False;0.9400071579942402;LINESTRING (-75.6131263 6.2468494, -75.61274469999999 6.2471884);0.9400071579942402;[['-75.6131263, 6.2468494'],[-75.6127447, 6.2471884]];['-75.6131263, 6.2468494']
Calle 35A;(-75.6139331, 6.246131);(-75.6142321, 6.2464719);50.291;False;0.9400071579942402;LINESTRING (-75.6139331 6.246131, -75.6142321 6.2464719);0.9400071579942402;[['-75.6139331, 6.246131'],[-75.6142321, 6.2464719]];['-75.6139331, 6.246131']
